InvoiceDate,InvoiceId,SalesUNit,Qty,NetWeight,CustomerName,LineAmount1,Freight,City,State,ItemName,ProductCategory
30-01-2019,SGE-1819/10195,BKT,5,100,Customer 95,65099.7,177.7,CHENNAI,TN,Item 1,Category 1
30-01-2019,SGE-1819/10208,SET,34,816,Customer 4,843847.63,1721.55,JAIPUR,RJ,Item 3,Category 2
30-01-2019,SGE-1819/10208,SET,1,24,Customer 4,22629.91,46.17,JAIPUR,RJ,Item 2,Category 2
30-01-2019,SGE-1819/10191,BKT,20,400,Customer 43,191172.96,638.82,BANGLORE,KA,Item 1,Category 1
30-01-2019,SGE-1819/10218,CAN,8,3.32,Customer 23,2095.68,5.82,KAKINADA,AP,Item 5,Category 3
31-01-2019,DD-1819/685,CAN,14,5.81,Customer 46,2195.34,0,BHARUCH,GJ,Item 5,Category 3
31-01-2019,DD-1819/685,SET,18,432,Customer 46,435300.48,0,BHARUCH,GJ,Item 3,Category 2
31-01-2019,DD-1819/685,SET,8,192,Customer 46,193466.88,0,BHARUCH,GJ,Item 3,Category 2
31-01-2019,DD-1819/685,SET,10,240,Customer 46,241833.6,0,BHARUCH,GJ,Item 3,Category 2
31-01-2019,DD-1819/686,BKT,58,1160,Customer 135,428283.6,0,SURAT,GJ,Item 1,Category 1
31-01-2019,DD-1819/686,BKT,65,1300,Customer 135,479973,0,SURAT,GJ,Item 1,Category 1
31-01-2019,DD-1819/686,BKT,56,1120,Customer 135,413515.2,0,SURAT,GJ,Item 1,Category 1
31-01-2019,DD-1819/686,BKT,66,1320,Customer 135,487357.2,0,SURAT,GJ,Item 1,Category 1
31-01-2019,SGE-1819/10277,BKT,64,1280,Customer 126,326400,3178.26,RAIGARH,CT,Item 1,Category 1
31-01-2019,SGE-1819/10277,KIT,90,1620,Customer 126,202500,1971.8,RAIGARH,CT,Item 4,Category 2
31-01-2019,SGE-1819/10278,BKT,360,7200,Customer 126,1836000,20364.13,RAIGARH,CT,Item 1,Category 1
31-01-2019,SGE-1819/10231,CAN,60,24.9,Customer 48,15717.6,34.76,SONEBHANDRA,UP,Item 5,Category 3
31-01-2019,SGE-1819/10273,BKT,15,300,Customer 63,93375,330,VERAVAL,GJ,Item 1,Category 1
31-01-2019,SGE-1819/10315,BKT,85,1700,Customer 22,534557.35,555.94,VADODARA,GJ,Item 1,Category 1
02-02-2019,SGE-1819/10365,SET,9,216,Customer 113,179084.74,443.07,BILASPUR,CT,Item 3,Category 2
04-02-2019,SGE-1819/10376,CAN,13,5.4,Customer 14,3462.24,9.52,RAJKOT,GJ,Item 5,Category 3
04-02-2019,SGE-1819/10394,BKT,1,20,Customer 159,11728.48,34.2,KANPUR,UP,Item 1,Category 1
05-02-2019,SGE-1819/10431,BKT,100,2000,Customer 76,490250,509.86,MUMBAI,MH,Item 1,Category 1
05-02-2019,SGE-1819/10430,SET,1,24,Customer 52,10982.4,40.65,MUMBAI,MH,Item 2,Category 2
06-02-2019,DD-1819/691,SQM,9.5,134.81,Customer 160,57475,0,DARLAGHAT,HP,Item 4,Category 1
07-02-2019,SGE-1819/10466,CAN,32,13.28,Customer 61,6710.4,6.98,PALGHAR,MH,Item 5,Category 3
07-02-2019,SGE-1819/10478,BKT,50,1000,Customer 108,140600,1100,BELLARY,KA,Item 1,Category 1
07-02-2019,SGE-1819/10496,BKT,7,140,Customer 83,90564.32,246.16,RANCHI,JH,Item 1,Category 1
08-02-2019,SGE-1819/10500,CAN,1008,418.32,Customer 13,193536,851.28,VAPI,GJ,Item 5,Category 3
08-02-2019,DD-1819/693,SQM,53,752.07,Customer 160,320650,0,DARLAGHAT,HP,Item 4,Category 1
08-02-2019,DD-1819/693,BKT,25,500,Customer 160,202500,0,DARLAGHAT,HP,Item 1,Category 1
09-02-2019,SGE-1819/10543,KIT,20,360,Customer 74,124344.36,504.32,GANDHIDHAM,GJ,Item 4,Category 2
09-02-2019,SGE-1819/10531,CAN,48,19.92,Customer 29,12574.08,45.07,VIJAYWADA,AP,Item 5,Category 3
11-02-2019,SGE-1819/10574,KIT,30,540,Customer 17,145200,1631.01,SONEBHANDRA,UP,Item 4,Category 2
11-02-2019,SGE-1819/10556,SET,6,144,Customer 63,127398.01,197.63,VERAVAL,GJ,Item 2,Category 2
11-02-2019,SGE-1819/10563,BKT,1,20,Customer 151,11728.48,24.31,KANPUR,UP,Item 1,Category 1
11-02-2019,SGE-1819/10582,CAN,24,9.96,Customer 5,3827.63,12.66,GURGAON,HR,Item 5,Category 3
13-02-2019,SGE-1819/10618,SET,2,48,Customer 149,47232,97.3,KUTCH,GJ,Item 2,Category 2
14-02-2019,SGE-1819/10673,CAN,144,59.76,Customer 53,34264.37,187.45,LUDHIANA,PB,Item 5,Category 3
14-02-2019,SGE-1819/10659,CAN,144,59.76,Customer 53,34264.37,100.06,LUDHIANA,PB,Item 5,Category 3
14-02-2019,SGE-1819/10662,BKT,6,120,Customer 68,39074.4,170.64,Pendurthy,AP,Item 1,Category 1
15-02-2019,SGE-1819/10704,BKT,5,100,Customer 52,29583,140.77,MUMBAI,MH,Item 1,Category 1
16-02-2019,SGE-1819/10719,CAN,504,209.16,Customer 161,100800,429.83,JALANDHAR CITY,PB,Item 5,Category 3
16-02-2019,SGE-1819/10727,BKT,25,500,Customer 108,70300,0,BELLARY,KA,Item 1,Category 1
16-02-2019,SGE-1819/10735,CAN,24,9.96,Customer 162,6287.04,13.6,NEW DELHI,DL,Item 5,Category 3
18-02-2019,DD-1819/702,CAN,10,4.15,Customer 65,1568.2,0,VADODARA,GJ,Item 5,Category 3
18-02-2019,DD-1819/702,CAN,50,20.75,Customer 65,7841,0,VADODARA,GJ,Item 5,Category 3
18-02-2019,DD-1819/702,CAN,150,62.25,Customer 65,23523,0,VADODARA,GJ,Item 5,Category 3
18-02-2019,DD-1819/702,CAN,480,199.2,Customer 65,75268.8,0,VADODARA,GJ,Item 5,Category 3
18-02-2019,DD-1819/702,CAN,10,4.15,Customer 65,1568.1,0,VADODARA,GJ,Item 5,Category 3
18-02-2019,DD-1819/703,CAN,12,4.98,Customer 163,1881.72,0,BHARUCH,GJ,Item 5,Category 3
18-02-2019,SGE-1819/10738,CAN,1008,418.32,Customer 24,197568,860.47,BHARUCH,GJ,Item 5,Category 3
18-02-2019,SGE-1819/10785,BKT,140,2800,Customer 154,952000,4090.08,AHMEDABAD,GJ,Item 1,Category 1
18-02-2019,SGE-1819/10737,CAN,504,209.16,Customer 4,100800,429.83,JAIPUR,RJ,Item 5,Category 3
18-02-2019,SGE-1819/10739,BKT,7,140,Customer 33,75978,232.02,BHILWARA,RJ,Item 1,Category 1
18-02-2019,SGE-1819/10752,CAN,700,290.5,Customer 5,115909.5,344.55,GURGAON,HR,Item 5,Category 3
19-02-2019,SGE-1819/10841,BKT,1,20,Customer 89,11905.42,34.38,AHMEDABAD,GJ,Item 1,Category 1
19-02-2019,SGE-1819/10800,KIT,550,9900,Customer 9,989546.09,1029.13,ANGUL,OR,Item 4,Category 2
19-02-2019,SGE-1819/10819,CAN,504,209.16,Customer 22,98784,427.74,VADODARA,GJ,Item 5,Category 3
19-02-2019,SGE-1819/10811,CAN,704,292.16,Customer 128,137984,276.59,NAGPUR,MH,Item 5,Category 3
19-02-2019,SGE-1819/10825,CAN,492,204.18,Customer 114,128884.32,349.6,KALABURAGI,KA,Item 5,Category 3
19-02-2019,SGE-1819/10825,BKT,2,40,Customer 114,21451.2,58.19,KALABURAGI,KA,Item 1,Category 1
20-02-2019,SGE-1819/10876,BKT,2,40,Customer 61,19262.94,45.37,PALGHAR,MH,Item 1,Category 1
20-02-2019,SGE-1819/10861,SET,5,120,Customer 157,110570.83,260.76,GUWAHATI,AS,Item 2,Category 2
20-02-2019,SGE-1819/10874,BKT,4,80,Customer 57,31920,118.2,AHMEDABAD,GJ,Item 1,Category 1
20-02-2019,SGE-1819/10867,CAN,36,14.94,Customer 55,9430.56,30.59,GODAVARIKHANI,TS,Item 5,Category 3
20-02-2019,SGE-1819/10859,BKT,12,240,Customer 92,77760,310.93,LUCKNOW,UP,Item 1,Category 1
21-02-2019,SGE-1819/10903,CAN,6,2.49,Customer 137,1744.65,0,PUNE,MH,Item 5,Category 3
21-02-2019,SGE-1819/10909,BKT,86,1720,Customer 154,584800,2458.19,AHMEDABAD,GJ,Item 1,Category 1
21-02-2019,SGE-1819/10901,CAN,23,9.55,Customer 96,6687.84,0,BANGALORE,KA,Item 5,Category 3
21-02-2019,SGE-1819/10919,SET,21,504,Customer 77,946028.16,1712.47,JAMSHEDPUR,JH,Item 2,Category 2
21-02-2019,SGE-1819/10918,CAN,120,49.8,Customer 5,19870.2,44.49,GURGAON,HR,Item 5,Category 3
25-02-2019,SGE-1819/11013,CAN,15,6.23,Customer 96,4361.63,0,BANGALORE,KA,Item 5,Category 3
25-02-2019,SGE-1819/11014,CAN,12,4.98,Customer 35,3489.31,7.17,PUNE,MH,Item 5,Category 3
26-02-2019,SGE-1819/11056,BKT,1,20,Customer 89,11905.42,34.38,AHMEDABAD,GJ,Item 1,Category 1
27-02-2019,SGE-1819/11132,CAN,48,19.92,Customer 131,12574.08,44.08,MURSHEDABAD,WB,Item 5,Category 3
27-02-2019,SGE-1819/11133,CAN,504,209.16,Customer 16,100800,432.83,BHOPAL,MP,Item 5,Category 3
27-02-2019,SGE-1819/11119,BKT,20,400,Customer 164,201105,657.33,KYMORE,MP,Item 1,Category 1
27-02-2019,SGE-1819/11105,BKT,1,20,Customer 165,11438.82,62.05,KANPUR,UP,Item 1,Category 1
27-02-2019,SGE-1819/11129,CAN,140,58.1,Customer 80,36674.4,128.14,RAIPUR,CT,Item 5,Category 3
28-02-2019,DD-1819/733,SET,19,456,Customer 65,459483.84,0,VADODARA,GJ,Item 3,Category 2
28-02-2019,DD-1819/725,BKT,2,40,Customer 1,14768.4,0,JAMNAGAR,GJ,Item 1,Category 1
28-02-2019,DD-1819/725,BKT,11,220,Customer 1,81226.2,0,JAMNAGAR,GJ,Item 1,Category 1
28-02-2019,DD-1819/725,BKT,15,300,Customer 1,110763,0,JAMNAGAR,GJ,Item 1,Category 1
28-02-2019,DD-1819/725,BKT,3,60,Customer 1,22152.6,0,JAMNAGAR,GJ,Item 1,Category 1
28-02-2019,SGE-1819/11241,BKT,11,220,Customer 24,64680,303.27,BHARUCH,GJ,Item 1,Category 1
28-02-2019,SGE-1819/11194,SET,5,120,Customer 16,119854.73,262.36,BHOPAL,MP,Item 2,Category 2
28-02-2019,SGE-1819/11252,KIT,225,4050,Customer 126,506250,5026.5,RAIGARH,CT,Item 4,Category 2
28-02-2019,SGE-1819/11233,CAN,24,9.96,Customer 88,6601.39,15,BILASPUR,CT,Item 5,Category 3
28-02-2019,SGE-1819/11155,BKT,25,500,Customer 43,238966.2,864.51,BANGLORE,KA,Item 1,Category 1
28-02-2019,SGE-1819/11226,SET,2,48,Customer 18,51768.06,105.84,BHIWADI,RJ,Item 2,Category 2
28-02-2019,SGE-1819/11228,SET,6,144,Customer 79,114239.52,272.31,VADODARA,GJ,Item 2,Category 2
28-02-2019,SGE-1819/11228,SET,1,24,Customer 79,21207.53,50.56,VADODARA,GJ,Item 3,Category 2
28-02-2019,SGE-1819/11215,SET,20,480,Customer 83,943388.16,1674.09,RANCHI,JH,Item 2,Category 2
07-03-2019,DD-1819/741,CAN,10,4.15,Customer 25,1568.1,0,JAMNAGAR,GJ,Item 5,Category 3
07-03-2019,DD-1819/741,CAN,200,83,Customer 25,31362,0,JAMNAGAR,GJ,Item 5,Category 3
07-03-2019,SGE-1819/11345,BKT,5,100,Customer 74,54202,108,GANDHIDHAM,GJ,Item 1,Category 1
07-03-2019,SGE-1819/11337,CAN,1344,557.76,Customer 4,263424,1143.96,JAIPUR,RJ,Item 5,Category 3
08-03-2019,DD-1819/743,CAN,200,83,Customer 25,31364,0,JAMNAGAR,GJ,Item 5,Category 3
08-03-2019,SGE-1819/11350,BKT,67,1340,Customer 9,525575.4,546.6,ANGUL,OR,Item 1,Category 1
08-03-2019,SGE-1819/11351,KIT,358,6444,Customer 9,644104.54,669.87,ANGUL,OR,Item 4,Category 2
09-03-2019,DD-1819/749,BKT,73,1460,Customer 46,539046.6,0,BHARUCH,GJ,Item 1,Category 1
11-03-2019,SGE-1819/11479,KIT,6,108,Customer 38,31257.6,136.95,GHAZIABAD,UP,Item 4,Category 2
11-03-2019,SGE-1819/11475,BKT,72,1440,Customer 80,432172.8,1994.46,RAIPUR,CT,Item 1,Category 1
11-03-2019,SGE-1819/11482,BKT,15,300,Customer 108,42180,0,BELLARY,KA,Item 1,Category 1
12-03-2019,SGE-1819/11513,BKT,3,60,Customer 90,37228.46,103.72,MUMBAI,MH,Item 1,Category 1
12-03-2019,SGE-1819/11523,SET,2,48,Customer 33,54578.19,145.92,BHILWARA,RJ,Item 2,Category 2
12-03-2019,SGE-1819/11502,CAN,8,3.32,Customer 70,2326.2,4.03,JAMSHEDPUR,JH,Item 5,Category 3
13-03-2019,SGE-1819/11538,BKT,12,240,Customer 66,57600,59.9,JAMNAGAR,GJ,Item 1,Category 1
13-03-2019,SGE-1819/11528,CAN,15,6.23,Customer 166,4361.63,8.33,BARBIL,OR,Item 5,Category 3
14-03-2019,SGE-1819/11571,CAN,2,0.83,Customer 167,576.31,0,SURAT,GJ,Item 5,Category 3
14-03-2019,SGE-1819/11557,CAN,1008,418.32,Customer 12,197568,795.47,NASHIK,MH,Item 5,Category 3
14-03-2019,SGE-1819/11565,BKT,7,140,Customer 112,45927,247.06,KATNI,MP,Item 1,Category 1
15-03-2019,SGE-1819/11592,BKT,6,120,Customer 104,70804.8,203.64,KOTA,RJ,Item 1,Category 1
15-03-2019,SGE-1819/11600,BKT,10,200,Customer 38,102965.76,322.08,GHAZIABAD,UP,Item 1,Category 1
15-03-2019,SGE-1819/11602,SET,3,72,Customer 62,71172.56,168.84,NAGPUR,MH,Item 3,Category 2
15-03-2019,SGE-1819/11594,BKT,16,320,Customer 69,146432,497.29,CHANDIGARH,CH,Item 1,Category 1
15-03-2019,SGE-1819/11610,KIT,22,396,Customer 69,115925.22,540.56,CHANDIGARH,CH,Item 4,Category 2
16-03-2019,SGE-1819/11634,CAN,1008,418.32,Customer 42,197568,795.47,RAIGAD,MH,Item 5,Category 3
16-03-2019,SGE-1819/11622,KIT,10,180,Customer 92,48400,764.54,LUCKNOW,UP,Item 4,Category 2
16-03-2019,SGE-1819/11626,BKT,48,960,Customer 9,240240,1279.85,ANGUL,OR,Item 1,Category 1
18-03-2019,SGE-1819/11659,BKT,75,1500,Customer 17,458055,2091.38,SONEBHANDRA,UP,Item 1,Category 1
18-03-2019,SGE-1819/11669,BKT,50,1000,Customer 17,305370,1392.58,SONEBHANDRA,UP,Item 1,Category 1
18-03-2019,SGE-1819/11651,SET,2,48,Customer 149,50223.36,107.23,KUTCH,GJ,Item 3,Category 2
18-03-2019,SGE-1819/11674,CAN,504,209.16,Customer 120,97776,396.69,GOA,GA,Item 5,Category 3
18-03-2019,SGE-1819/11672,SET,39,936,Customer 168,739440,769.02,Durg,CT,Item 2,Category 2
19-03-2019,DD-1819/759,CAN,15,6.23,Customer 65,2415.6,0,VADODARA,GJ,Item 5,Category 3
19-03-2019,SGE-1819/11714,CAN,84,34.86,Customer 55,22004.64,66.41,GODAVARIKHANI,TS,Item 5,Category 3
20-03-2019,SGE-1819/11735,BKT,4,80,Customer 82,48651.19,138.53,DELHI,DL,Item 1,Category 1
20-03-2019,SGE-1819/11724,CAN,504,209.16,Customer 4,98784,397.74,JAIPUR,RJ,Item 5,Category 3
20-03-2019,SGE-1819/11725,CAN,528,219.12,Customer 4,103488,390.43,JAIPUR,RJ,Item 5,Category 3
20-03-2019,SGE-1819/11741,BKT,11,220,Customer 5,130959.58,374.2,GURGAON,HR,Item 1,Category 1
20-03-2019,SGE-1819/11742,CAN,240,99.6,Customer 5,39740.4,138.02,GURGAON,HR,Item 5,Category 3
22-03-2019,SGE-1819/11774,SET,12,288,Customer 89,295521.44,638.77,AHMEDABAD,GJ,Item 2,Category 2
22-03-2019,SGE-1819/11774,SET,2,48,Customer 89,54017.93,116.76,AHMEDABAD,GJ,Item 3,Category 2
22-03-2019,SGE-1819/11788,CAN,504,209.16,Customer 11,100800,295,KOLKATTA,WB,Item 5,Category 3
22-03-2019,SGE-1819/11776,SET,9,216,Customer 168,170640,473.91,Durg,CT,Item 2,Category 2
23-03-2019,SGE-1819/11821,BKT,70,1400,Customer 47,627802.56,2140.91,KUTCH,GJ,Item 1,Category 1
23-03-2019,SGE-1819/11838,CAN,100,41.5,Customer 48,27942.4,55.1,SONEBHANDRA,UP,Item 5,Category 3
23-03-2019,SGE-1819/11856,SET,2,48,Customer 149,47232,103.12,KUTCH,GJ,Item 2,Category 2
23-03-2019,SGE-1819/11845,BKT,1,20,Customer 169,11293.99,27.93,CHENNAI,TN,Item 1,Category 1
25-03-2019,SGE-1819/11896,KIT,50,900,Customer 86,206400,2674.66,INDORE,MP,Item 4,Category 2
25-03-2019,SGE-1819/11876,SET,16,384,Customer 168,303360,315.49,Durg,CT,Item 2,Category 2
26-03-2019,DD-1819/770,SET,35,840,Customer 134,820092,0,BHARUCH,GJ,Item 3,Category 2
26-03-2019,DD-1819/770,BKT,25,500,Customer 134,201010,0,BHARUCH,GJ,Item 1,Category 1
26-03-2019,SGE-1819/11934,SET,3,72,Customer 90,91633.68,185.45,MUMBAI,MH,Item 2,Category 2
26-03-2019,SGE-1819/11914,CAN,24,9.96,Customer 68,6287.04,14.26,Pendurthy,AP,Item 5,Category 3
27-03-2019,SGE-1819/11940,CAN,8,3.32,Customer 44,2095.68,0,VISAKHAPATNAM,AP,Item 5,Category 3
27-03-2019,SGE-1819/11956,BKT,20,400,Customer 58,131220,566.47,TRICHY,TN,Item 1,Category 1
28-03-2019,DD-1819/775,CAN,240,99.6,Customer 30,37634.4,0,AHMEDABAD,GJ,Item 5,Category 3
28-03-2019,DD-1819/773,CAN,90,37.35,Customer 129,15300,0,PATALGANGA,MH,Item 5,Category 3
28-03-2019,DD-1819/773,CAN,10,4.15,Customer 129,1700,0,PATALGANGA,MH,Item 5,Category 3
28-03-2019,SGE-1819/12021,BKT,3,60,Customer 132,21120,85.96,MUMBAI,MH,Item 1,Category 1
28-03-2019,SGE-1819/12023,CAN,1032,428.28,Customer 4,202272,815.36,JAIPUR,RJ,Item 5,Category 3
28-03-2019,SGE-1819/11987,BKT,2,40,Customer 40,21719.34,100.44,HYDERABAD,TS,Item 1,Category 1
28-03-2019,SGE-1819/12022,BKT,12,240,Customer 33,130248,393.65,BHILWARA,RJ,Item 1,Category 1
28-03-2019,SGE-1819/12024,CAN,1008,418.32,Customer 13,197568,795.47,VAPI,GJ,Item 5,Category 3
28-03-2019,SGE-1819/11997,BKT,5,100,Customer 42,61538.13,315.63,RAIGAD,MH,Item 1,Category 1
28-03-2019,SGE-1819/11997,KIT,9,162,Customer 42,61150.78,313.64,RAIGAD,MH,Item 4,Category 2
28-03-2019,SGE-1819/12007,CAN,36,14.94,Customer 170,9430.56,30.81,ANGUL,OR,Item 5,Category 3
28-03-2019,SGE-1819/11993,BKT,20,400,Customer 43,191172.96,628.82,BANGLORE,KA,Item 1,Category 1
28-03-2019,SGE-1819/12032,BKT,32,640,Customer 171,401207.04,1107.26,GOA,GA,Item 1,Category 1
29-03-2019,SGE-1819/12072,CAN,24,9.96,Customer 32,6601.39,14.89,CHANDIGARH,CH,Item 5,Category 3
29-03-2019,SGE-1819/12097,BKT,12,240,Customer 9,94132.91,97.9,ANGUL,OR,Item 1,Category 1
29-03-2019,SGE-1819/12097,KIT,48,864,Customer 9,86360.39,89.81,ANGUL,OR,Item 4,Category 2
30-03-2019,DD-1819/781,CAN,10,4.15,Customer 172,3711.1,0,NELLORE,AP,Item 5,Category 3
30-03-2019,SGE-1819/12124,CAN,504,209.16,Customer 16,100800,316.08,BHOPAL,MP,Item 5,Category 3
30-03-2019,SGE-1819/12117,CAN,504,209.16,Customer 95,99792,398.78,CHENNAI,TN,Item 5,Category 3
30-03-2019,SGE-1819/12121,BKT,4,80,Customer 35,40639.2,130.26,PUNE,MH,Item 1,Category 1
31-03-2019,DD-1819/790,CAN,10,4.15,Customer 129,1700,0,PATALGANGA,MH,Item 5,Category 3
31-03-2019,DD-1819/790,CAN,57,23.66,Customer 129,9690,0,PATALGANGA,MH,Item 5,Category 3
31-03-2019,SGE-1819/12223,BKT,30,600,Customer 52,289537.2,1143.26,MUMBAI,MH,Item 1,Category 1
31-03-2019,SGE-1819/12223,KIT,36,648,Customer 52,191799.72,757.33,MUMBAI,MH,Item 4,Category 2
31-03-2019,SGE-1819/12195,SET,14,336,Customer 56,321531.84,719.39,AHMEDABAD,GJ,Item 3,Category 2
31-03-2019,SGE-1819/12262,CAN,336,139.44,Customer 61,67200,265.89,PALGHAR,MH,Item 5,Category 3
31-03-2019,SGE-1819/12263,CAN,168,69.72,Customer 61,33600,132.94,PALGHAR,MH,Item 5,Category 3
31-03-2019,ST/MR-552/18/000042,SET,-42,-1008,Customer 102,-978412.48,2347.64,KOLKATA,WB,Item 2,Category 2
31-03-2019,SGE-1819/12287,SET,13,312,Customer 80,271190.4,908.47,RAIPUR,CT,Item 2,Category 2
31-03-2019,SGE-1819/12237,BKT,1,20,Customer 5,11905.42,34.81,GURGAON,HR,Item 1,Category 1
31-03-2019,SGE-1819/12247,CAN,6,2.49,Customer 23,1571.76,2.3,KAKINADA,AP,Item 5,Category 3
31-03-2019,SGE-1819/12294,CAN,50,20.75,Customer 173,13098,34.14,KOTHAGUDEM,AP,Item 5,Category 3
31-03-2019,SGE-1819/12141,KIT,50,900,Customer 171,355270,1399.48,GOA,GA,Item 4,Category 2
31-03-2019,SGE-1819/12142,SET,3,72,Customer 171,87761.09,187.71,GOA,GA,Item 2,Category 2
31-03-2019,SGE-1819/12189,KIT,6,108,Customer 108,39434.93,110,BELLARY,KA,Item 4,Category 2
05-04-2019,DD-1920/000002,CAN,35,14.53,Customer 25,5636.4,0,JAMNAGAR,GJ,Item 5,Category 3
05-04-2019,DD-1920/000002,CAN,450,186.75,Customer 25,72468,0,JAMNAGAR,GJ,Item 5,Category 3
05-04-2019,DD-1920/000002,CAN,90,37.35,Customer 25,15300,0,JAMNAGAR,GJ,Item 5,Category 3
05-04-2019,SGE-1920/000019,SET,2,48,Customer 6,38976,0,KOLKATA,WB,Item 3,Category 2
06-04-2019,SGE-1920/000046,CAN,180,74.7,Customer 110,25848,0,GURGAON,HR,Item 5,Category 3
08-04-2019,SGE-1920/000071,KIT,1,18,Customer 8,6234.98,0,New Delhi,DL,Item 4,Category 2
08-04-2019,SGE-1920/000075,BKT,6,120,Customer 7,68900.64,199.66,GOA,GA,Item 1,Category 1
09-04-2019,SGE-1920/000107,CAN,504,209.16,Customer 64,100800,389.83,SECUNDRABAD,TS,Item 5,Category 3
11-04-2019,DD-1920/000013,CAN,50,20.75,Customer 174,8052,0,SURAT,GJ,Item 5,Category 3
11-04-2019,DD-1920/000013,CAN,173,71.8,Customer 174,27859.92,0,SURAT,GJ,Item 5,Category 3
12-04-2019,SGE-1920/000172,CAN,200,83,Customer 52,40000,154.6,MUMBAI,MH,Item 5,Category 3
12-04-2019,SGE-1920/000170,CAN,304,126.16,Customer 52,60800,235.23,MUMBAI,MH,Item 5,Category 3
12-04-2019,SGE-1920/000174,CAN,504,209.16,Customer 63,100800,284,VERAVAL,GJ,Item 5,Category 3
12-04-2019,SGE-1920/000183,SET,3,72,Customer 63,63699,70.65,VERAVAL,GJ,Item 2,Category 2
15-04-2019,SGE-1920/000225,SET,4,96,Customer 57,77673.6,188.78,AHMEDABAD,GJ,Item 2,Category 2
15-04-2019,SGE-1920/000222,BKT,3,60,Customer 7,35150.4,91.64,GOA,GA,Item 1,Category 1
15-04-2019,SGE-1920/000216,KIT,10,180,Customer 100,58480,60.82,Bhubaneswar,OR,Item 4,Category 2
16-04-2019,SGE-1920/000233,SET,2,48,Customer 86,48587.95,109.38,INDORE,MP,Item 2,Category 2
16-04-2019,SGE-1920/000255,BKT,175,3500,Customer 154,1190000,4965.6,AHMEDABAD,GJ,Item 1,Category 1
16-04-2019,SGE-1920/000256,BKT,3,60,Customer 60,20916,85.75,CHENNAI,TN,Item 1,Category 1
16-04-2019,SGE-1920/000242,CAN,1512,627.48,Customer 21,296352,1147.38,BHARUCH,GJ,Item 5,Category 3
16-04-2019,SGE-1920/000232,BKT,3,60,Customer 141,31231.78,503.18,RAIPUR,CT,Item 1,Category 1
17-04-2019,SGE-1920/000261,BKT,39,780,Customer 90,232050,241.33,MUMBAI,MH,Item 1,Category 1
18-04-2019,SGE-1920/000321,SET,2,48,Customer 89,49253.57,106.22,AHMEDABAD,GJ,Item 2,Category 2
18-04-2019,SGE-1920/000302,CAN,1008,418.32,Customer 74,197568,588,GANDHIDHAM,GJ,Item 5,Category 3
18-04-2019,SGE-1920/000303,CAN,504,209.16,Customer 154,100800,398.83,AHMEDABAD,GJ,Item 5,Category 3
18-04-2019,SGE-1920/000325,BKT,25,500,Customer 88,191250,731.9,BILASPUR,CT,Item 1,Category 1
18-04-2019,SGE-1920/000298,SET,33,792,Customer 34,741090.32,1754.76,24-PARGANAS (NORTH),WB,Item 2,Category 2
19-04-2019,SGE-1920/000371,CAN,12,4.98,Customer 137,3489.31,7,PUNE,MH,Item 5,Category 3
19-04-2019,SGE-1920/000387,CAN,504,209.16,Customer 11,100800,188.87,KOLKATTA,WB,Item 5,Category 3
19-04-2019,SGE-1920/000347,SET,6,144,Customer 56,137799.36,308.31,AHMEDABAD,GJ,Item 3,Category 2
19-04-2019,SGE-1920/000386,CAN,2,0.83,Customer 175,523.92,2.26,JALGAON,MH,Item 5,Category 3
19-04-2019,SGE-1920/000383,CAN,50,20.75,Customer 49,10000,29.82,BILASPUR,CT,Item 5,Category 3
19-04-2019,SGE-1920/000349,SET,4,96,Customer 57,78405.12,191.54,AHMEDABAD,GJ,Item 2,Category 2
19-04-2019,SGE-1920/000382,CAN,252,104.58,Customer 5,41727.42,135.05,GURGAON,HR,Item 5,Category 3
19-04-2019,SGE-1920/000367,CAN,516,214.14,Customer 121,103200,400.33,SURAT,GJ,Item 5,Category 3
19-04-2019,SGE-1920/000360,BKT,15,300,Customer 100,170100,499.9,Bhubaneswar,OR,Item 1,Category 1
20-04-2019,SGE-1920/000414,CAN,24,9.96,Customer 66,6287.04,14,JAMNAGAR,GJ,Item 5,Category 3
20-04-2019,SGE-1920/000406,KIT,5,90,Customer 18,24543.75,125.35,BHIWADI,RJ,Item 4,Category 2
22-04-2019,SGE-1920/000457,CAN,10,4.15,Customer 48,2619.6,5.38,SONEBHANDRA,UP,Item 5,Category 3
22-04-2019,SGE-1920/000424,CAN,48,19.92,Customer 3,12574.08,41.08,RUDRAPUR,UT,Item 5,Category 3
22-04-2019,SGE-1920/000454,BKT,13,260,Customer 128,91865.8,225.39,NAGPUR,MH,Item 1,Category 1
23-04-2019,DD-1920/000019,CAN,40,16.6,Customer 1,6800,0,JAMNAGAR,GJ,Item 5,Category 3
23-04-2019,DD-1920/000019,CAN,10,4.15,Customer 1,1700,0,JAMNAGAR,GJ,Item 5,Category 3
23-04-2019,DD-1920/000019,BKT,1,20,Customer 1,8040.4,0,JAMNAGAR,GJ,Item 1,Category 1
23-04-2019,DD-1920/000019,BKT,6,120,Customer 1,48242.4,0,JAMNAGAR,GJ,Item 1,Category 1
23-04-2019,SGE-1920/000477,CAN,4,1.66,Customer 49,800,1.04,BILASPUR,CT,Item 5,Category 3
23-04-2019,SGE-1920/000479,CAN,25,10.38,Customer 176,6549,15,HINGANGHAT,MH,Item 5,Category 3
